Mode,Dept,Arr,Duration,Price,Company,Price_sort,Duration_min,added_arrival,Custom_weighting
Train,2024-05-12 05:29:00,2024-05-12 08:27:00,2h 58m,$96.00,Amtrak Northeast Regional,96.0,178,2024-05-12 08:57:00,0.10311053566271451
Train,2024-05-12 11:01:00,2024-05-12 13:20:00,2h 19m,$287.00,Amtrak Acela,287.0,139,2024-05-12 13:50:00,0.27046514650163483
Train,2024-05-12 07:38:00,2024-05-12 10:45:00,3h 7m,$96.00,Amtrak Northeast Regional,96.0,187,2024-05-12 11:15:00,0.10563507984223765
Train,2024-05-12 15:34:00,2024-05-12 17:48:00,2h 14m,$287.00,Amtrak Acela,287.0,134,2024-05-12 18:18:00,0.26906262195745534
Train,2024-05-12 08:12:00,2024-05-12 11:14:00,3h 2m,$96.00,Amtrak,96.0,182,2024-05-12 11:44:00,0.10423255529805812
Train,2024-05-12 06:57:00,2024-05-12 10:02:00,3h 5m,$96.00,Amtrak Northeast Regional,96.0,185,2024-05-12 10:32:00,0.10507407002456584
Train,2024-05-12 07:34:00,2024-05-12 09:52:00,2h 18m,$287.00,Amtrak Acela,287.0,138,2024-05-12 10:22:00,0.2701846415927989
Train,2024-05-12 08:35:00,2024-05-12 11:21:00,2h 46m,$129.00,Amtrak Vermonter,129.0,166,2024-05-12 11:51:00,0.13054925149676835
Train,2024-05-12 12:32:00,2024-05-12 15:20:00,2h 48m,$129.00,Amtrak Northeast Regional,129.0,168,2024-05-12 15:50:00,0.13111026131444017
Train,2024-05-12 16:29:00,2024-05-12 19:24:00,2h 55m,$129.00,Amtrak Northeast Regional,129.0,175,2024-05-12 19:54:00,0.13307379567629152
Train,2024-05-12 13:30:00,2024-05-12 15:46:00,2h 16m,$356.00,Amtrak Acela,356.0,136,2024-05-12 16:16:00,0.33403361532257697
Train,2024-05-12 09:20:00,2024-05-12 12:12:00,2h 52m,$129.00,Amtrak Northeast Regional,129.0,172,2024-05-12 12:42:00,0.1322322809497838
Train,2024-05-12 10:03:00,2024-05-12 12:56:00,2h 53m,$129.00,Amtrak Northeast Regional,129.0,173,2024-05-12 13:26:00,0.1325127858586197
Train,2024-05-12 11:38:00,2024-05-12 14:33:00,2h 55m,$129.00,Amtrak Northeast Regional,129.0,175,2024-05-12 15:03:00,0.13307379567629152
Train,2024-05-12 14:30:00,2024-05-12 16:48:00,2h 18m,$356.00,Amtrak Acela,356.0,138,2024-05-12 17:18:00,0.3345946251402488
Train,2024-05-12 15:59:00,2024-05-12 18:58:00,2h 59m,$129.00,Amtrak Northeast Regional,129.0,179,2024-05-12 19:28:00,0.13419581531163513
Train,2024-05-12 10:37:00,2024-05-12 13:36:00,2h 59m,$129.00,Amtrak,129.0,179,2024-05-12 14:06:00,0.13419581531163513
Train,2024-05-12 08:27:00,2024-05-12 11:01:00,2h 34m,$230.00,Amtrak Acela,230.0,154,2024-05-12 11:31:00,0.22146447285584525
Train,2024-05-12 11:02:00,2024-05-12 14:14:00,3h 12m,$129.00,Amtrak Northeast Regional,129.0,192,2024-05-12 14:44:00,0.13784237912650188
Train,2024-05-12 18:51:00,2024-05-12 21:26:00,2h 35m,$164.00,Amtrak Northeast Regional,164.0,155,2024-05-12 21:56:00,0.16013542828451172
Train,2024-05-12 14:48:00,2024-05-12 17:24:00,2h 36m,$164.00,Amtrak Northeast Regional,164.0,156,2024-05-12 17:54:00,0.16041593319334763
Train,2024-05-12 05:21:00,2024-05-12 07:48:00,2h 27m,$230.00,Amtrak Acela,230.0,147,2024-05-12 08:18:00,0.21950093849399394
Train,2024-05-12 17:48:00,2024-05-12 20:31:00,2h 43m,$164.00,Amtrak Northeast Regional,164.0,163,2024-05-12 21:01:00,0.16237946755519894
